"State","year","month","NO2.AQI","O3.AQI","SO2.AQI","CO.AQI"
"California",2011,10,26.8286085181246,33.5541594785143,2.33239263723135,7.05186806622291
"California",2011,11,26.3059303232999,25.1607103307321,1.3628309178744,8.58548439241918
"California",2011,12,29.3030448643352,21.1580802471125,2.32379429411687,10.9229085609731
"California",2012,1,27.2473293555194,22.2307137323525,2.54972962496768,9.74192976384606
"California",2012,2,24.7484746263232,29.0397798827859,1.71626959247649,6.66132161192131
"California",2012,3,20.3791810106677,34.8524958561775,1.31695460920566,4.85722406392112
"California",2012,4,18.2304559570864,37.8876913545392,1.36223335842901,4.05777338603426
"California",2012,5,13.7518782932085,46.3366820084765,1.52691236570324,3.13952198486782
"California",2012,6,12.6323504908516,43.9920867881165,1.14879141199507,2.92571719152955
"California",2012,7,12.1337263533691,44.2450717032285,1.24529952958387,2.96374608266171
"California",2012,8,14.5422021360938,47.1150284547273,1.164536868117,3.43107429098054
"California",2012,9,18.8775130183826,43.586489271598,2.46704576824142,4.40234801430454
"California",2012,10,22.3797978786057,34.8025436695142,1.53549510330717,5.22154484132044
"California",2012,11,25.3822370865849,27.6048262727611,1.22603586027499,7.60077108881457
"California",2012,12,23.0354213767117,24.4688631559599,1.04275342339858,8.49094752320559
"California",2013,1,27.9976302729529,25.6443093465674,1.5459429280397,9.73007444168734
"California",2013,2,24.6495670995671,32.0522758194187,1.65867037724181,7.3404329004329
"California",2013,3,21.1357586382762,37.783366058906,1.03753814441753,5.27570742487994
"California",2013,4,16.4484924326881,42.974515303537,0.840415256241343,3.91045476504172
"California",2013,5,14.6544041395724,47.2381592927876,0.898154405202091,3.43772387266777
"California",2013,6,12.8913223708658,44.3155265700483,0.988053325901152,3.27416833890747
"California",2013,7,13.9837968856763,42.656618297551,1.15489552990254,3.31136152767289
"California",2013,8,15.1088806175903,42.3186462641301,1.16410807830163,3.51872989614925
"California",2013,9,18.9367521367521,43.6346153846154,1.26999050332384,4.22440645773979
"California",2013,10,24.440492104903,38.0948000456766,1.53686407561583,6.01647899085487
"California",2013,11,27.6570510962467,29.9062865105909,1.50888777406169,7.97367075436641
"California",2013,12,30.4397333405258,25.2421104398173,1.49669273923832,10.1613327579386
"California",2014,1,33.5232795698925,26.9874193548387,1.88123655913979,10.3222580645161
"California",2014,2,24.2212979773849,32.3330930482561,1.0740378643096,6.62467988533206
"California",2014,3,19.9272668075263,38.8417644183773,1.11020670540306,5.07270890633443
"California",2014,4,18.0996706192358,46.9888285024155,1.25519323671498,4.24969806763285
"California",2014,5,15.8470181174599,51.9612229285441,1.16239625264871,3.80397670352088
"California",2014,6,11.8341144362883,50.2865659702616,1.07652064119455,3.40280365769496
"California",2014,7,11.6171548180665,44.781200858515,1.22609484951701,2.89277973078815
"California",2014,8,12.7937492031111,43.9986771643504,0.989608568149943,3.26346742317991
"California",2014,9,16.4166062801932,47.0367149758454,1.31183574879227,3.80374396135266
"California",2014,10,23.7153459560542,48.474345488546,1.43297101449275,5.95915147265077
"California",2014,11,24.7628058535667,31.9298215069954,1.30948773448773,7.42112507058159
"California",2014,12,21.4545947857659,26.005768717024,0.839496700120824,7.73944387776786
"California",2015,1,26.527264227124,23.0829083258957,1.31567958689277,9.06044668281695
"California",2015,2,23.5932147562582,33.5948734236778,1.91100249388293,6.94464050442311
"California",2015,3,23.0125642823749,43.4014726507714,1.22411173445535,5.90445301542777
"California",2015,4,18.1234291674509,53.3692021143108,1.13302826400652,4.09887069452287
"California",2015,5,10.8506341718123,47.6861171320498,0.670500233754091,3.07493063271464
"California",2015,6,13.4209329318025,54.9845755693582,1.0401719053893,3.39271911663216
"California",2015,7,9.94485752184874,40.0467289126808,0.819720329128316,2.50031075073889
"California",2015,8,12.7705749136324,48.5883317243766,1.28507070302302,3.49442633103222
"California",2015,9,18.0866378066378,51.2270779220779,1.38290764790765,4.17917027417027
"California",2015,10,21.0315098490414,39.8025604674272,1.71318615932922,5.41779435306784
"California",2015,11,25.0996706192358,32.63069828722,1.0929512516469,7.72094861660079
"California",2015,12,23.6494963661864,27.0494071146245,1.37294402652046,8.05890603085554
"California",2016,1,16.2786127850644,28.3095947063689,0.934739454094293,6.29800307219662
"California",2016,2,19.4496968548693,32.6320260199571,1.35698496905393,6.38025767336112
"California",2016,3,13.0202346041056,35.9137829912023,0.983577712609971,4.60527859237537
"California",2016,4,14.2333333333333,39.7722222222222,1.72222222222222,4.38888888888889
"Colorado",2000,1,24.8709677419355,18.1935483870968,23.1290322580645,16.1612903225806
"Colorado",2000,2,35.2857142857143,24.5714285714286,21.3928571428571,13.9285714285714
"Colorado",2000,3,28.5806451612903,33.5806451612903,17.1935483870968,10.2903225806452
"Colorado",2000,4,13.5666666666667,33.8333333333333,18.0666666666667,8.63333333333333
"Colorado",2000,5,21.2903225806452,37.3870967741936,21.8709677419355,8.61290322580645
"Colorado",2000,6,33.6,38.8666666666667,22.5666666666667,7.63333333333333
"Colorado",2000,7,39.5806451612903,42.741935483871,21,7.03225806451613
"Colorado",2000,8,41.8709677419355,38.4838709677419,24.0645161290323,8.74193548387097
"Colorado",2000,9,28.5666666666667,23.5666666666667,23.8666666666667,11.8
"Colorado",2000,10,32.9032258064516,15.7096774193548,20.1935483870968,13.0645161290323
"Colorado",2000,11,43.6666666666667,11.6666666666667,22.7333333333333,15.8
"Colorado",2000,12,49.1290322580645,11.6774193548387,22.0645161290323,17.1612903225806
"Colorado",2001,1,51.9677419354839,12.6451612903226,15.7741935483871,19.0967741935484
"Colorado",2001,2,51.4074074074074,13.5925925925926,17.1851851851852,16.3333333333333
"Colorado",2001,3,45.8571428571429,20.8928571428571,23.8214285714286,9.78571428571429
"Colorado",2001,4,47.962962962963,34.037037037037,20.037037037037,8.74074074074074
"Colorado",2001,5,43.1290322580645,33.5161290322581,20.8064516129032,7.38709677419355
"Colorado",2001,6,39.9333333333333,37.8,26.9666666666667,7.43333333333333
"Colorado",2001,7,51.0967741935484,46.0322580645161,35.9032258064516,7.80645161290323
"Colorado",2001,8,48.5161290322581,39.1935483870968,22.1290322580645,8.87096774193548
"Colorado",2001,9,48.8888888888889,30.962962962963,28.7407407407407,10.8518518518519
"Colorado",2001,10,44.125,22.25,25.6875,12
"Colorado",2001,11,49.4736842105263,9.47368421052632,30.6315789473684,18.0526315789474
"Colorado",2001,12,54.3913043478261,11.0869565217391,22.4782608695652,21.2173913043478
"Colorado",2002,1,43.2173913043478,15.8260869565217,18.6086956521739,16.4782608695652
"Colorado",2002,2,44.25,23.0714285714286,24.1428571428571,11.6785714285714
"Colorado",2002,3,42.6923076923077,25.7307692307692,19.4230769230769,9.46153846153846
"Colorado",2002,4,36.7333333333333,37.1666666666667,18.9,6.7
"Colorado",2002,5,37.9677419354839,38.8387096774194,20.0645161290323,7.48387096774194
"Colorado",2002,6,39.9333333333333,51.8,26.4,7.96666666666667
"Colorado",2002,7,35.8064516129032,53.0322580645161,19.7741935483871,7.7741935483871
"Colorado",2002,8,38.4736842105263,39.4210526315789,24.9473684210526,7.21052631578947
"Colorado",2002,9,47.75,47,22.25,8.75
"Colorado",2002,10,8.5,16.5,0,2.5
"Colorado",2002,11,25.7,17.9333333333333,27.3666666666667,11.4666666666667
"Colorado",2002,12,37.3333333333333,16.6666666666667,28.3333333333333,11.3888888888889
"Colorado",2003,1,41.1428571428571,16.9285714285714,22.2142857142857,14.6071428571429
"Colorado",2003,2,47.75,24.0416666666667,15.2916666666667,10.2083333333333
"Colorado",2003,3,40.7692307692308,34.9615384615385,13.9615384615385,7.30769230769231
"Colorado",2003,4,38.6875,41.9375,23.0625,6.625
"Colorado",2003,5,34.0967741935484,40.5806451612903,15.7741935483871,6.03225806451613
"Colorado",2003,6,34.9411764705882,45.4117647058824,15.5294117647059,5.23529411764706
"Colorado",2003,7,38.3571428571429,42.4285714285714,20.8571428571429,8.17857142857143
"Colorado",2003,8,40.9615384615385,47.0769230769231,16.4230769230769,7.65384615384615
"Colorado",2003,9,39.3793103448276,34.7586206896552,20.1724137931034,8.44827586206897
"Colorado",2003,10,51,27.1538461538462,22.1153846153846,11.8846153846154
"Colorado",2003,11,41.4230769230769,17.4615384615385,20.8846153846154,13.1153846153846
"Colorado",2003,12,41.6785714285714,13.5,23.8928571428571,20.4285714285714
"Colorado",2004,1,45.7096774193548,17.741935483871,18.4516129032258,15.9354838709677
"Colorado",2004,2,43.9655172413793,22.9655172413793,19.551724137931,11.448275862069
"Colorado",2004,3,39.2631578947368,33.5789473684211,15.2105263157895,8.36842105263158
"Colorado",2004,4,36.1071428571429,36.6428571428571,10.6428571428571,7.25
"Colorado",2004,5,35.6129032258064,41.9032258064516,17.5483870967742,6.64516129032258
"Colorado",2004,6,32.4545454545455,40.3636363636364,18.5909090909091,7.04545454545455
"Colorado",2004,7,35.9677419354839,42.6451612903226,16.6774193548387,7.12903225806452
"Colorado",2004,8,45.7741935483871,23.5161290322581,9.90322580645161,10.2903225806452
"Colorado",2004,9,51.5862068965517,17.7931034482759,12.0689655172414,10.551724137931
"Colorado",2004,10,32.6451612903226,23.9354838709677,21.1935483870968,11.6451612903226
"Colorado",2004,11,33.8,13.4333333333333,13.5666666666667,12.6333333333333
"Colorado",2004,12,43.8064516129032,16.4838709677419,14.4516129032258,16.2903225806452
"Colorado",2005,1,39.8387096774194,14.9032258064516,11.4838709677419,12.0322580645161
"Colorado",2005,2,42.2727272727273,24.0909090909091,9.72727272727273,11.4090909090909
"Colorado",2005,3,45.3666666666667,34.1,11.3666666666667,8.26666666666667
"Colorado",2005,4,46.3103448275862,38.4827586206897,12.448275862069,7.58620689655172
"Colorado",2005,5,35.8064516129032,42.3225806451613,10.3548387096774,7.12903225806452
"Colorado",2005,6,34.7666666666667,47.35,11.2333333333333,7.1
"Colorado",2005,7,36.7903225806452,52.5483870967742,13.1129032258065,7.64516129032258
"Colorado",2005,8,41.5645161290323,34.1290322580645,13.3548387096774,8.2258064516129
"Colorado",2005,9,46.5333333333333,28.9666666666667,14.8666666666667,9.31666666666667
"Colorado",2005,10,43.9354838709677,18.1774193548387,15.5161290322581,11.6612903225806
"Colorado",2005,11,44.5333333333333,17.1666666666667,16.7333333333333,14.35
"Colorado",2005,12,49.9354838709677,13.4032258064516,13.8387096774194,15.6774193548387
"Colorado",2006,1,44.6935483870968,19.4193548387097,12.241935483871,13.5161290322581
"Colorado",2006,2,46.6964285714286,20.5,13.1964285714286,11.5892857142857
"Colorado",2006,3,43.5483870967742,28.0322580645161,12.3064516129032,9.03225806451613
"Colorado",2006,4,43.9,37.2333333333333,18.4666666666667,7.6
"Colorado",2006,5,40.4833333333333,36.65,12.8666666666667,7.58333333333333
"Colorado",2006,6,41.5,41.6166666666667,17.9333333333333,7.46666666666667
"Colorado",2006,7,42.4193548387097,47.9677419354839,12.5483870967742,7.35483870967742
"Colorado",2006,8,36.8387096774194,38.5161290322581,10.258064516129,7.16129032258065
"Colorado",2006,9,34.05,31.8333333333333,12.5666666666667,8.15
"Colorado",2006,10,35.1935483870968,17.7741935483871,12.8548387096774,9.29032258064516
"Colorado",2006,11,48.6,15.4666666666667,13.6166666666667,14.2833333333333
"Colorado",2006,12,48.2096774193548,16.258064516129,13.0161290322581,15.0967741935484
"Colorado",2007,1,58.2333333333333,17.8333333333333,15.2,16.4833333333333
"Colorado",2007,2,50.8518518518519,21.1666666666667,12.7962962962963,11.3703703703704
"Colorado",2007,3,40.0892857142857,28.5178571428571,10.4821428571429,8.875
"Colorado",2007,4,31.6833333333333,34.2833333333333,8.31666666666667,6.65
"Colorado",2007,5,34.2096774193548,38.7096774193548,10.2096774193548,6.56451612903226
"Colorado",2007,6,37.3333333333333,43.3833333333333,13.5166666666667,6.66666666666667
"Colorado",2007,7,31.0161290322581,51.5645161290323,15.3064516129032,6.58064516129032
"Colorado",2007,8,37.6612903225806,41.8225806451613,13.5645161290323,7.80645161290323
"Colorado",2007,9,39.9833333333333,34,14.8833333333333,7.93333333333333
"Colorado",2007,10,42.1774193548387,23.741935483871,10.0967741935484,10.0483870967742
"Colorado",2007,11,46.0166666666667,18.4333333333333,14.3,12.25
"Colorado",2007,12,50.3709677419355,18.4838709677419,10.2903225806452,12.3870967741935
"Colorado",2008,1,55.7258064516129,19.5967741935484,14.5483870967742,11.741935483871
"Colorado",2008,2,41.8,27.7333333333333,6.2,8.4
"Colorado",2008,3,34.8709677419355,39.3548387096774,9.12903225806452,5.58064516129032
"Colorado",2008,4,36.1666666666667,46.2,7.7,4.76666666666667
"Colorado",2008,5,35.6153846153846,48.7692307692308,10.3846153846154,5.07692307692308
"Colorado",2008,6,31.5172413793103,56.9310344827586,13.9655172413793,4.93103448275862
"Colorado",2008,7,37.0645161290323,69,14.0322580645161,5.61290322580645
"Colorado",2008,8,34.4516129032258,54.4516129032258,10.8387096774194,6.09677419354839
"Colorado",2008,9,33.25,34.5833333333333,10.0833333333333,6.41666666666667
"Colorado",2008,10,34.4838709677419,29,10.3225806451613,7.90322580645161
"Colorado",2008,11,34.8,21.7,9.4,10.1333333333333
"Colorado",2008,12,39.258064516129,20.8387096774194,10.8064516129032,9.25806451612903
"Colorado",2009,1,34.7096774193548,26.1935483870968,11.258064516129,7.67741935483871
"Colorado",2009,2,35.48,33.72,10.36,7.04
"Colorado",2009,3,33.7037037037037,40.6296296296296,9.18518518518519,6.7037037037037
"Colorado",2009,4,31.1481481481481,42.2592592592593,10.9259259259259,4.96296296296296
"Colorado",2009,5,18.2307692307692,45.4615384615385,10.3076923076923,3.80769230769231
"Colorado",2009,6,24.2592592592593,44.5185185185185,8.18518518518519,4.85185185185185
"Colorado",2009,7,25.2258064516129,55.3870967741936,8.2258064516129,5.51612903225806
"Colorado",2009,8,26.2222222222222,58.7407407407407,14.4074074074074,5.22222222222222
"Colorado",2009,9,25.4333333333333,42.0333333333333,9.76666666666667,5.8
"Colorado",2009,10,28.75,29.875,6.125,4.5
"Colorado",2009,11,40.2,20.9666666666667,12.7,11.6
"Colorado",2009,12,40.8387096774194,22.8064516129032,7.48387096774194,8.25806451612903
"Colorado",2010,1,37.6190476190476,17.047619047619,9.80952380952381,12
"Colorado",2010,2,36.12,28.52,8.08,7.64
"Colorado",2010,3,31.3870967741935,38.741935483871,6.19354838709677,5.7741935483871
"Colorado",2010,4,22.7666666666667,43.7666666666667,5.53333333333333,4.56666666666667
"Colorado",2010,5,22.4375,40.5625,1.625,4.0625
"Colorado",2010,6,15.6,39.9,4.2,4.7
"Colorado",2010,8,40,34.5,11.5,6.5
"Colorado",2010,9,39.7142857142857,34.4285714285714,7.28571428571429,6.85714285714286
"Colorado",2010,10,29.5238095238095,32.8571428571429,6.14285714285714,5.66666666666667
"Colorado",2010,11,34.5,24.2857142857143,8.5,7.71428571428571
"Colorado",2010,12,38.0322580645161,21.2258064516129,13.8709677419355,7.90322580645161
"Colorado",2011,1,51.7142857142857,23.5,5.57142857142857,10.9285714285714
"Colorado",2011,2,39.8846153846154,30.3076923076923,5.69230769230769,5.57692307692308
"Colorado",2011,3,34.6666666666667,38.9,6.43333333333333,4.46666666666667
"Colorado",2011,4,29.8,43.9,4.4,3.1
"Colorado",2011,5,25.3666666666667,44.8666666666667,6.03333333333333,3.93333333333333
"Colorado",2011,6,28.5454545454545,55.6818181818182,5.95454545454545,4.09090909090909
"Colorado",2011,7,33.0322580645161,60.8387096774194,11.8387096774194,4.74193548387097
"Colorado",2011,8,34.6774193548387,61.2903225806452,19.1612903225806,4.93548387096774
"Colorado",2011,9,36.0666666666667,39.7666666666667,11.5666666666667,5.8
"Colorado",2011,10,41.8888888888889,32.5925925925926,11.1851851851852,6.55555555555556
"Colorado",2011,11,40.0833333333333,26.25,5.95833333333333,8
"Colorado",2011,12,49.8947368421053,18.2105263157895,8.10526315789474,12.4210526315789
"Colorado",2012,1,39.4193548387097,23.7096774193548,7.38709677419355,6.45161290322581
"Colorado",2012,2,44.8275862068966,26.948275862069,6.91379310344828,5.93103448275862
"Colorado",2012,3,41.9354838709677,36.6612903225806,10.9516129032258,5.19354838709677
"Colorado",2012,4,33.8833333333333,43.6833333333333,5.93333333333333,4.25
"Colorado",2012,5,34.7258064516129,45.6129032258064,10.0967741935484,4.64516129032258
"Colorado",2012,6,32.8,43.8333333333333,14,5.21666666666667
"Colorado",2012,7,35.7741935483871,55.3387096774194,12.9032258064516,5.48387096774194
"Colorado",2012,8,37.1693548387097,48.25,10.258064516129,6.91935483870968
"Colorado",2012,9,38.1166666666667,38.0333333333333,8.01666666666667,6.31666666666667
"Colorado",2012,10,35.9677419354839,22.3870967741935,7.16129032258065,6.74193548387097
"Colorado",2012,11,36.3833333333333,21.4,7.25555555555556,8.7
"Colorado",2012,12,27.3655913978495,25.1559139784946,8.74731182795699,7.00537634408602
"Colorado",2013,1,32.7795698924731,24.4247311827957,10.6505376344086,9.20967741935484
"Colorado",2013,2,29.4642857142857,31.3511904761905,6.17261904761905,5.69047619047619
"Colorado",2013,3,25.8548387096774,35.8010752688172,4.62365591397849,4.41935483870968
"Colorado",2013,4,21.5555555555556,39.1222222222222,3.83333333333333,3.85555555555556
"Colorado",2013,5,19.8225806451613,47.7096774193548,7.06451612903226,3.88709677419355
"Colorado",2013,6,20.1888888888889,48.4444444444444,8.46666666666667,3.81111111111111
"Colorado",2013,7,22.4569892473118,58.3010752688172,5.40322580645161,3.56989247311828
"Colorado",2013,8,24.4623655913978,57.210752688172,8.83010752688172,4.6
"Colorado",2013,9,21.3444444444444,40.8388888888889,6.19444444444444,4.44444444444444
"Colorado",2013,10,25.6505376344086,28.752688172043,8.64516129032258,4.95698924731183
"Colorado",2013,11,27.8722222222222,26.9777777777778,8.01666666666667,5.96666666666667
"Colorado",2013,12,35.6827956989247,24.8655913978495,7.17741935483871,7.06989247311828
"Colorado",2014,1,31.7258064516129,30.9462365591398,4.11290322580645,5.77956989247312
"Colorado",2014,2,30.3214285714286,32.8809523809524,3,4.90476190476191
"Colorado",2014,3,25.0430107526882,38.4731182795699,2.54838709677419,4.08602150537634
"Colorado",2014,4,21.15,44.9444444444444,2.79444444444444,3.36111111111111
"Colorado",2014,5,23.3709677419355,46.9032258064516,2.9247311827957,3.66129032258065
"Colorado",2014,6,20.6888888888889,49.2888888888889,3.18888888888889,3.03333333333333
"Colorado",2014,7,20.8306451612903,52.8817204301075,4.44086021505376,3.66129032258065
"Colorado",2014,8,31.8064516129032,49.4247311827957,6.47849462365591,4.88172043010753
"Colorado",2014,9,32.9666666666667,38.9444444444444,4.88333333333333,5.21111111111111
"Colorado",2014,10,38.2150537634409,30.2903225806452,4.31182795698925,6.76344086021505
"Colorado",2014,11,42.4777777777778,24.8055555555556,5.77777777777778,8.52777777777778
"Colorado",2014,12,47.1881720430108,14.7688172043011,7.66666666666667,12.6989247311828
"Colorado",2015,1,44.3548387096774,23.6559139784946,4.24731182795699,8.81720430107527
"Colorado",2015,2,41.7202380952381,26.9702380952381,3.79166666666667,6.94047619047619
"Colorado",2015,3,41.3924731182796,36.4677419354839,5.23655913978495,6.58064516129032
"Colorado",2015,4,31.4,43.0333333333333,4.55555555555556,5.40555555555556
"Colorado",2015,5,27.5860215053763,40.0860215053763,4.16129032258065,4.75268817204301
"Colorado",2015,6,30.4912698412698,61.2301587301587,6.68492063492064,5.01507936507937
"Colorado",2015,7,25.752688172043,50.010752688172,5.09677419354839,4.82795698924731
"Colorado",2015,8,30.1612903225806,57.8648233486943,5.90937019969278,5.2273425499232
"Colorado",2015,9,35.2277777777778,45.1333333333333,5.38333333333333,5.9
"Colorado",2015,10,33.3548387096774,29.4516129032258,4.69354838709677,6.93010752688172
"Colorado",2015,11,38.5111111111111,25.9888888888889,4.46111111111111,7.56111111111111
"Colorado",2015,12,46.5806451612903,21.9247311827957,5.06451612903226,10.1989247311828
"Colorado",2016,1,48.3655913978495,23.6666666666667,5.38709677419355,10.8709677419355
"Colorado",2016,2,41.4712643678161,33.6436781609195,3.25862068965517,6.88505747126437
"Colorado",2016,3,37.1720430107527,36.4193548387097,3.1505376344086,5.74193548387097
"District Of Columbia",2000,1,30.8709677419355,16.1612903225806,33.4193548387097,18.1935483870968
"District Of Columbia",2000,2,32.9285714285714,18.3928571428571,31.1785714285714,20.5
"District Of Columbia",2000,3,41.6774193548387,22.3548387096774,17.6129032258065,20.3225806451613
"District Of Columbia",2000,4,36,24.6,15.5333333333333,16
"District Of Columbia",2000,5,39.8387096774194,42.8387096774194,21.0322580645161,13.2258064516129
"District Of Columbia",2000,6,44.0333333333333,51.5666666666667,25.7666666666667,14.3333333333333
"District Of Columbia",2000,7,34.1290322580645,41.4193548387097,23.8064516129032,18.3870967741935
"District Of Columbia",2000,8,36.741935483871,38.0967741935484,17.4193548387097,15.258064516129
"District Of Columbia",2000,9,30.4137931034483,30.8965517241379,22.551724137931,15.7931034482759
"District Of Columbia",2000,10,43.9677419354839,22.0322580645161,28,27.0322580645161
"District Of Columbia",2000,11,38.8,15.7,26.3333333333333,22.0666666666667
"District Of Columbia",2000,12,37.5161290322581,10.9354838709677,34.9032258064516,21.5483870967742
"District Of Columbia",2001,1,45,11.258064516129,32.258064516129,24.0645161290323
"District Of Columbia",2001,2,40.2857142857143,16.5714285714286,21.1071428571429,20.3214285714286
"District Of Columbia",2001,3,38.8666666666667,22.0333333333333,20.4333333333333,13.0666666666667
"District Of Columbia",2001,4,42.8,31.3,22.2333333333333,16.5666666666667
"District Of Columbia",2001,5,38.1612903225806,38.0645161290323,19.1935483870968,14.1290322580645
"District Of Columbia",2001,6,38.9666666666667,66.5666666666667,20.9333333333333,13.6666666666667
"District Of Columbia",2001,7,36,47.4827586206897,29.7241379310345,10.2068965517241
"District Of Columbia",2001,8,36.7931034482759,57.4827586206897,37.3793103448276,15.3448275862069
"District Of Columbia",2001,9,33,33.2666666666667,21.4666666666667,15
"District Of Columbia",2001,10,37.0322580645161,28.3548387096774,16.1290322580645,19.5483870967742
"District Of Columbia",2001,11,41.2,19.1666666666667,16.9666666666667,25.0666666666667
"District Of Columbia",2001,12,38.9,12.35,16.9,22.05
"District Of Columbia",2002,1,41.0322580645161,14.4193548387097,23.4193548387097,21.4193548387097
"District Of Columbia",2002,2,42.6428571428571,21.6785714285714,16.6071428571429,20.4642857142857
"District Of Columbia",2002,3,39.258064516129,26.5161290322581,25.4838709677419,14.258064516129
"District Of Columbia",2002,4,37.9666666666667,32.9333333333333,24.5666666666667,18.2666666666667
"District Of Columbia",2002,5,36.1612903225806,40.1612903225806,28.0322580645161,14.5483870967742
"District Of Columbia",2002,6,46,70.3333333333333,34.2,16.4
"District Of Columbia",2002,7,44.3225806451613,73.5483870967742,25.2258064516129,15.8387096774194
"District Of Columbia",2002,8,42.0967741935484,75.4838709677419,24.3225806451613,11.7096774193548
"District Of Columbia",2002,9,39.8666666666667,38.4,18.3666666666667,17.7
"District Of Columbia",2002,10,33.5161290322581,20.0967741935484,16.5483870967742,17.6774193548387
"District Of Columbia",2002,11,34.8,17.6333333333333,22.6333333333333,18.8
"District Of Columbia",2002,12,40.1935483870968,15.741935483871,26.9677419354839,19.2258064516129
"District Of Columbia",2003,1,34.3870967741936,15.3548387096774,31.741935483871,18.3870967741935
"District Of Columbia",2003,2,46.8214285714286,14.7857142857143,30.2142857142857,21.1071428571429
"District Of Columbia",2003,3,39.9354838709677,20.9677419354839,31,17.3548387096774
"District Of Columbia",2003,4,41.1666666666667,29.8,22.5333333333333,10.8
"District Of Columbia",2003,5,34.6785714285714,23.8571428571429,15.7142857142857,9.46428571428571
"District Of Columbia",2003,6,35.2333333333333,50.2333333333333,23.5,9.13333333333333
"District Of Columbia",2003,7,34.9032258064516,48.9032258064516,24.1290322580645,12.0645161290323
"District Of Columbia",2003,8,34.5483870967742,49.8709677419355,30.2258064516129,12.3548387096774
"District Of Columbia",2003,9,31.4827586206897,30,20.4827586206897,15.4827586206897
"District Of Columbia",2003,10,34.3870967741936,22.7096774193548,20.2903225806452,16.0322580645161
"District Of Columbia",2003,11,32.9333333333333,17.1,29.2333333333333,19.7666666666667
"District Of Columbia",2003,12,33.5161290322581,16.4838709677419,27.8064516129032,12.9677419354839
"District Of Columbia",2004,1,29.741935483871,18.8387096774194,26.258064516129,9.06451612903226
"District Of Columbia",2004,2,47.9655172413793,20.7586206896552,23.9655172413793,15.8620689655172
"District Of Columbia",2004,3,39.258064516129,24.5483870967742,23.8064516129032,11.0645161290323
"District Of Columbia",2004,4,36.6333333333333,31.9,23.8,8.46666666666667
"District Of Columbia",2004,5,26.258064516129,38.1290322580645,25.1290322580645,6.45161290322581
"District Of Columbia",2004,6,30.9,37.4,28.9666666666667,7.03333333333333
"District Of Columbia",2004,7,30.5666666666667,46.4,27.7333333333333,8.36666666666667
"District Of Columbia",2004,8,30.3225806451613,38.6129032258064,19.3225806451613,9.09677419354839
"District Of Columbia",2004,9,33.1724137931034,28.551724137931,11.7586206896552,10.551724137931
"District Of Columbia",2004,10,36.5806451612903,16.0322580645161,13.0645161290323,13.5483870967742
"District Of Columbia",2004,11,33.4666666666667,15.8666666666667,16.5,13.7333333333333
"District Of Columbia",2004,12,33.1612903225806,15.1935483870968,18.1290322580645,14.6774193548387
"District Of Columbia",2005,1,38.258064516129,14.9677419354839,24.6129032258065,12.5161290322581
"District Of Columbia",2005,2,47.6071428571429,17.6785714285714,21.9642857142857,15.3214285714286
"District Of Columbia",2005,3,38.4838709677419,26.7741935483871,18.5483870967742,12.0967741935484
"District Of Columbia",2005,4,43.2,30.7666666666667,15,14.9333333333333
"District Of Columbia",2005,5,34.3225806451613,27.9354838709677,10.9354838709677,13.0322580645161
"District Of Columbia",2005,6,27.9655172413793,41.2068965517241,17.9655172413793,9.68965517241379
"District Of Columbia",2005,7,34.1379310344828,50.4827586206897,10.4827586206897,13.3103448275862
"District Of Columbia",2005,8,24.9354838709677,60.5806451612903,15.4193548387097,9.51612903225806
"District Of Columbia",2005,9,33.8333333333333,48.9333333333333,12.7666666666667,12.6
"District Of Columbia",2005,10,25.7741935483871,21.9354838709677,12.4516129032258,10.9677419354839
"District Of Columbia",2005,11,32.0333333333333,24.6666666666667,16.4333333333333,16.9333333333333
"District Of Columbia",2005,12,33.4838709677419,15.6451612903226,24.6129032258065,14.9677419354839
"District Of Columbia",2006,1,30.0967741935484,20.3225806451613,21.6129032258065,15.6774193548387
"District Of Columbia",2006,2,39.8214285714286,26.1428571428571,15.6785714285714,13.25
"District Of Columbia",2006,3,31.1612903225806,35.741935483871,19.1612903225806,9.32258064516129
"District Of Columbia",2006,4,31.8666666666667,39.2333333333333,10.5,12.5666666666667
"District Of Columbia",2006,5,31.5806451612903,52.0645161290323,12.4516129032258,15.3870967741935
"District Of Columbia",2006,6,25.2333333333333,57.6666666666667,13.6666666666667,16.3666666666667
"District Of Columbia",2006,7,23.6129032258065,62.2903225806452,16.6774193548387,14.6129032258065
"District Of Columbia",2006,8,30.7741935483871,68.3225806451613,17.3870967741935,12.1935483870968
"District Of Columbia",2006,9,23.6333333333333,32.3666666666667,13.5,13.0666666666667
"District Of Columbia",2006,10,25.2258064516129,26.1290322580645,11.5483870967742,18.9032258064516
"District Of Columbia",2006,11,30,19.1,15.9666666666667,19.1
"District Of Columbia",2006,12,33.0322580645161,16.7096774193548,25.8064516129032,22.7741935483871
"District Of Columbia",2007,1,27.0434782608696,20.0869565217391,14.1739130434783,14
"District Of Columbia",2007,2,33.96,24.72,22.88,18.2
"District Of Columbia",2007,3,34.0434782608696,34.9130434782609,16.7826086956522,22.304347826087
"District Of Columbia",2007,4,29.9310344827586,39.5172413793103,12.1379310344828,12.0689655172414
"District Of Columbia",2007,5,28.0322580645161,54.6774193548387,16.1612903225806,14.8709677419355
"District Of Columbia",2007,6,25.2333333333333,57.3333333333333,14.6666666666667,13
